"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_any_a_any","Nombre"
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","32 anys",63
2020,8,"Nou Barris",54,"Torre Baró","Dones","32 anys",24
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","32 anys",74
2020,8,"Nou Barris",56,"Vallbona","Dones","32 anys",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","32 anys",64
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","32 anys",13
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","32 anys",88
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","32 anys",351
2020,9,"Sant Andreu",61,"la Sagrera","Dones","32 anys",192
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","32 anys",113
2020,9,"Sant Andreu",63,"Navas","Dones","32 anys",155
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","32 anys",341
2020,10,"Sant Martí",65,"el Clot","Dones","32 anys",203
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","32 anys",111
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","32 anys",56
2020,10,"Sant Martí",68,"el Poblenou","Dones","32 anys",230
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","32 anys",74
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","32 anys",168
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","32 anys",157
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","32 anys",136
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","32 anys",164
2020,1,"Ciutat Vella",1,"el Raval","Dones","33 anys",447
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","33 anys",199
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","33 anys",161
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","33 anys",308
2020,2,"Eixample",5,"el Fort Pienc","Dones","33 anys",280
2020,2,"Eixample",6,"la Sagrada Família","Dones","33 anys",479
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","33 anys",346
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","33 anys",375
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","33 anys",503
2020,2,"Eixample",10,"Sant Antoni","Dones","33 anys",336
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","33 anys",390
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","33 anys",9
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","33 anys",204
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","33 anys",91
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","33 anys",141
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","33 anys",142
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","33 anys",201
2020,3,"Sants-Montjuïc",18,"Sants","Dones","33 anys",391
2020,4,"Les Corts",19,"les Corts","Dones","33 anys",338
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","33 anys",177
2020,4,"Les Corts",21,"Pedralbes","Dones","33 anys",47
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","33 anys",24
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","33 anys",112
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","33 anys",79
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","33 anys",143
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","33 anys",296
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","33 anys",212
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","33 anys",131
2020,6,"Gràcia",29,"el Coll","Dones","33 anys",53
2020,6,"Gràcia",30,"la Salut","Dones","33 anys",91
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","33 anys",550
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","33 anys",288
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","33 anys",192
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","33 anys",79
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","33 anys",280
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","33 anys",53
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","33 anys",216
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","33 anys",86
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","33 anys",45
2020,7,"Horta-Guinardó",40,"Montbau","Dones","33 anys",35
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","33 anys",32
2020,7,"Horta-Guinardó",42,"la Clota","Dones","33 anys",9
2020,7,"Horta-Guinardó",43,"Horta","Dones","33 anys",192
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","33 anys",158
2020,8,"Nou Barris",45,"Porta","Dones","33 anys",170
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","33 anys",123
2020,8,"Nou Barris",47,"Can Peguera","Dones","33 anys",15
2020,8,"Nou Barris",48,"la Guineueta","Dones","33 anys",92
2020,8,"Nou Barris",49,"Canyelles","Dones","33 anys",44
2020,8,"Nou Barris",50,"les Roquetes","Dones","33 anys",129
2020,8,"Nou Barris",51,"Verdun","Dones","33 anys",104
2020,8,"Nou Barris",52,"la Prosperitat","Dones","33 anys",159
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","33 anys",57
2020,8,"Nou Barris",54,"Torre Baró","Dones","33 anys",26
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","33 anys",76
2020,8,"Nou Barris",56,"Vallbona","Dones","33 anys",8
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","33 anys",56
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","33 anys",17
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","33 anys",75
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","33 anys",378
2020,9,"Sant Andreu",61,"la Sagrera","Dones","33 anys",216
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","33 anys",107
2020,9,"Sant Andreu",63,"Navas","Dones","33 anys",168
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","33 anys",358
2020,10,"Sant Martí",65,"el Clot","Dones","33 anys",205
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","33 anys",128
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","33 anys",60
2020,10,"Sant Martí",68,"el Poblenou","Dones","33 anys",253
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","33 anys",105
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","33 anys",200
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","33 anys",153
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","33 anys",143
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","33 anys",159
2020,1,"Ciutat Vella",1,"el Raval","Dones","34 anys",441
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","34 anys",188
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","34 anys",150
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","34 anys",280
2020,2,"Eixample",5,"el Fort Pienc","Dones","34 anys",255
2020,2,"Eixample",6,"la Sagrada Família","Dones","34 anys",469
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","34 anys",342
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","34 anys",354
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","34 anys",488
2020,2,"Eixample",10,"Sant Antoni","Dones","34 anys",351
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","34 anys",387
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","34 anys",11
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","34 anys",177
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","34 anys",74
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","34 anys",119
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","34 anys",155
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","34 anys",197
2020,3,"Sants-Montjuïc",18,"Sants","Dones","34 anys",370
2020,4,"Les Corts",19,"les Corts","Dones","34 anys",326
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","34 anys",164
2020,4,"Les Corts",21,"Pedralbes","Dones","34 anys",61
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","34 anys",28
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","34 anys",118
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","34 anys",78
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","34 anys",135
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","34 anys",252
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","34 anys",257
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","34 anys",132
2020,6,"Gràcia",29,"el Coll","Dones","34 anys",45
2020,6,"Gràcia",30,"la Salut","Dones","34 anys",98
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","34 anys",495
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","34 anys",295
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","34 anys",206
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","34 anys",84
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","34 anys",289
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","34 anys",57
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","34 anys",208
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","34 anys",74
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","34 anys",50
2020,7,"Horta-Guinardó",40,"Montbau","Dones","34 anys",49
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","34 anys",36
2020,7,"Horta-Guinardó",42,"la Clota","Dones","34 anys",8
2020,7,"Horta-Guinardó",43,"Horta","Dones","34 anys",203
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","34 anys",157
2020,8,"Nou Barris",45,"Porta","Dones","34 anys",190
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","34 anys",108
2020,8,"Nou Barris",47,"Can Peguera","Dones","34 anys",20
2020,8,"Nou Barris",48,"la Guineueta","Dones","34 anys",89
2020,8,"Nou Barris",49,"Canyelles","Dones","34 anys",30
2020,8,"Nou Barris",50,"les Roquetes","Dones","34 anys",115
2020,8,"Nou Barris",51,"Verdun","Dones","34 anys",82
2020,8,"Nou Barris",52,"la Prosperitat","Dones","34 anys",173
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","34 anys",51
2020,8,"Nou Barris",54,"Torre Baró","Dones","34 anys",16
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","34 anys",101
2020,8,"Nou Barris",56,"Vallbona","Dones","34 anys",10
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","34 anys",73
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","34 anys",18
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","34 anys",70
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","34 anys",394
2020,9,"Sant Andreu",61,"la Sagrera","Dones","34 anys",212
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","34 anys",103
2020,9,"Sant Andreu",63,"Navas","Dones","34 anys",154
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","34 anys",335
2020,10,"Sant Martí",65,"el Clot","Dones","34 anys",192
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","34 anys",133
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","34 anys",56
2020,10,"Sant Martí",68,"el Poblenou","Dones","34 anys",263
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","34 anys",109
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","34 anys",165
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","34 anys",167
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","34 anys",186
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","34 anys",147
2020,1,"Ciutat Vella",1,"el Raval","Dones","35 anys",437
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","35 anys",175
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","35 anys",149
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","35 anys",237
2020,2,"Eixample",5,"el Fort Pienc","Dones","35 anys",281
2020,2,"Eixample",6,"la Sagrada Família","Dones","35 anys",483
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","35 anys",360
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","35 anys",351
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","35 anys",436
2020,2,"Eixample",10,"Sant Antoni","Dones","35 anys",332
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","35 anys",403
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","35 anys",11
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","35 anys",219
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","35 anys",76
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","35 anys",169
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","35 anys",158
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","35 anys",198
2020,3,"Sants-Montjuïc",18,"Sants","Dones","35 anys",360
2020,4,"Les Corts",19,"les Corts","Dones","35 anys",310
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","35 anys",181
2020,4,"Les Corts",21,"Pedralbes","Dones","35 anys",65
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","35 anys",21
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","35 anys",145
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","35 anys",90
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","35 anys",163
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","35 anys",309
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","35 anys",230
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","35 anys",109
2020,6,"Gràcia",29,"el Coll","Dones","35 anys",58
2020,6,"Gràcia",30,"la Salut","Dones","35 anys",114
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","35 anys",524
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","35 anys",293
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","35 anys",199
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","35 anys",71
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","35 anys",307
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","35 anys",59
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","35 anys",255
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","35 anys",80
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","35 anys",57
2020,7,"Horta-Guinardó",40,"Montbau","Dones","35 anys",20
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","35 anys",32
2020,7,"Horta-Guinardó",42,"la Clota","Dones","35 anys",12
2020,7,"Horta-Guinardó",43,"Horta","Dones","35 anys",207
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","35 anys",180
2020,8,"Nou Barris",45,"Porta","Dones","35 anys",195
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","35 anys",97
2020,8,"Nou Barris",47,"Can Peguera","Dones","35 anys",7
2020,8,"Nou Barris",48,"la Guineueta","Dones","35 anys",93
2020,8,"Nou Barris",49,"Canyelles","Dones","35 anys",33
2020,8,"Nou Barris",50,"les Roquetes","Dones","35 anys",156
2020,8,"Nou Barris",51,"Verdun","Dones","35 anys",103
2020,8,"Nou Barris",52,"la Prosperitat","Dones","35 anys",178
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","35 anys",50
2020,8,"Nou Barris",54,"Torre Baró","Dones","35 anys",25
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","35 anys",76
2020,8,"Nou Barris",56,"Vallbona","Dones","35 anys",7
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","35 anys",79
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","35 anys",19
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","35 anys",81
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","35 anys",412
2020,9,"Sant Andreu",61,"la Sagrera","Dones","35 anys",201
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","35 anys",109
2020,9,"Sant Andreu",63,"Navas","Dones","35 anys",166
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","35 anys",277
2020,10,"Sant Martí",65,"el Clot","Dones","35 anys",199
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","35 anys",140
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","35 anys",65
2020,10,"Sant Martí",68,"el Poblenou","Dones","35 anys",271
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","35 anys",122
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","35 anys",191
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","35 anys",150
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","35 anys",185
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","35 anys",187
2020,1,"Ciutat Vella",1,"el Raval","Dones","36 anys",398
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","36 anys",176
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","36 anys",140
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","36 anys",229
2020,2,"Eixample",5,"el Fort Pienc","Dones","36 anys",280
2020,2,"Eixample",6,"la Sagrada Família","Dones","36 anys",431
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","36 anys",339
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","36 anys",333
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","36 anys",460
2020,2,"Eixample",10,"Sant Antoni","Dones","36 anys",318
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","36 anys",390
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","36 anys",7
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","36 anys",207
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","36 anys",80
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","36 anys",175
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","36 anys",159
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","36 anys",199
2020,3,"Sants-Montjuïc",18,"Sants","Dones","36 anys",413
2020,4,"Les Corts",19,"les Corts","Dones","36 anys",333
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","36 anys",164
2020,4,"Les Corts",21,"Pedralbes","Dones","36 anys",65
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","36 anys",41
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","36 anys",137
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","36 anys",90
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","36 anys",138
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","36 anys",269
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","36 anys",227
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","36 anys",94
2020,6,"Gràcia",29,"el Coll","Dones","36 anys",65
2020,6,"Gràcia",30,"la Salut","Dones","36 anys",113
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","36 anys",508
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","36 anys",309
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","36 anys",202
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","36 anys",73
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","36 anys",294
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","36 anys",68
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","36 anys",226
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","36 anys",95
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","36 anys",43
2020,7,"Horta-Guinardó",40,"Montbau","Dones","36 anys",26
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","36 anys",55
2020,7,"Horta-Guinardó",42,"la Clota","Dones","36 anys",5
2020,7,"Horta-Guinardó",43,"Horta","Dones","36 anys",196
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","36 anys",204
2020,8,"Nou Barris",45,"Porta","Dones","36 anys",228
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","36 anys",122
2020,8,"Nou Barris",47,"Can Peguera","Dones","36 anys",9
2020,8,"Nou Barris",48,"la Guineueta","Dones","36 anys",84
2020,8,"Nou Barris",49,"Canyelles","Dones","36 anys",32
2020,8,"Nou Barris",50,"les Roquetes","Dones","36 anys",133
2020,8,"Nou Barris",51,"Verdun","Dones","36 anys",92
2020,8,"Nou Barris",52,"la Prosperitat","Dones","36 anys",178
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","36 anys",57
2020,8,"Nou Barris",54,"Torre Baró","Dones","36 anys",26
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","36 anys",75
2020,8,"Nou Barris",56,"Vallbona","Dones","36 anys",11
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","36 anys",77
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","36 anys",15
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","36 anys",83
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","36 anys",388
2020,9,"Sant Andreu",61,"la Sagrera","Dones","36 anys",220
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","36 anys",103
2020,9,"Sant Andreu",63,"Navas","Dones","36 anys",164
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","36 anys",288
2020,10,"Sant Martí",65,"el Clot","Dones","36 anys",181
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","36 anys",126
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","36 anys",47
2020,10,"Sant Martí",68,"el Poblenou","Dones","36 anys",293
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","36 anys",114
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","36 anys",190
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","36 anys",176
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","36 anys",165
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","36 anys",168
2020,1,"Ciutat Vella",1,"el Raval","Dones","37 anys",387
