Step,AgentID,physiological,safety,belonging,esteem,wealth,actions,status
1313,2,"[0.6468585744389497, 1.0, 1.0, 0.7822652547803074]","[1.0, 1.0, 1.0, 0.9218555832902952]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1313,3,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1313,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",5235.924999999999,go_grocery,employed
1314,0,"[0.5344949188476561, 1.0, 1.0, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1314,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1314,2,"[0.6468585744389497, 1.0, 1.0, 0.7822652547803074]","[1.0, 1.0, 1.0, 0.9218555832902952]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1314,3,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1314,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",5235.924999999999,go_grocery,employed
1315,0,"[0.5344949188476561, 1.0, 1.0, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1315,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1315,2,"[0.6468585744389497, 1.0, 1.0, 0.7822652547803074]","[1.0, 1.0, 1.0, 0.9218555832902952]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1315,3,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1315,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",5235.924999999999,go_grocery,employed
1316,0,"[0.5344949188476561, 1.0, 1.0, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1316,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1316,2,"[0.6468585744389497, 1.0, 1.0, 0.7822652547803074]","[1.0, 1.0, 1.0, 0.9218555832902952]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1316,3,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1316,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",5235.924999999999,go_grocery,employed
1317,0,"[0.5344949188476561, 1.0, 1.0, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1317,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1317,2,"[0.6468585744389497, 1.0, 1.0, 0.7822652547803074]","[1.0, 1.0, 1.0, 0.9218555832902952]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1317,3,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1317,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",5235.924999999999,go_grocery,employed
1318,0,"[0.5344949188476561, 1.0, 1.0, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1318,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1318,2,"[0.6468585744389497, 1.0, 1.0, 0.7822652547803074]","[1.0, 1.0, 1.0, 0.9218555832902952]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1318,3,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1318,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",5235.924999999999,go_grocery,employed
1319,0,"[0.5344949188476561, 1.0, 1.0, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1319,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1319,2,"[0.6468585744389497, 1.0, 1.0, 0.7822652547803074]","[1.0, 1.0, 1.0, 0.9218555832902952]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1319,3,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1319,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",5235.924999999999,go_grocery,employed
1320,0,"[0.5344949188476561, 1.0, 0.9040317606868148, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1320,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1320,2,"[0.6468585744389497, 1.0, 0.9, 0.7822652547803074]","[1.0, 1.0, 1.0, 0.9218555832902952]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1320,3,"[0.8669939999999999, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1320,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",5235.924999999999,go_grocery,employed
1321,0,"[0.5344949188476561, 1.0, 0.9040317606868148, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1321,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1321,2,"[0.6468585744389497, 1.0, 0.9, 0.7822652547803074]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1321,3,"[0.8669939999999999, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1321,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.85, 0.98]","[1.0, 1.0, 0.98]",5235.924999999999,go_grocery,employed
1322,0,"[0.5344949188476561, 1.0, 0.9040317606868148, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1322,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1322,2,"[0.6468585744389497, 1.0, 0.9, 0.7822652547803074]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1322,3,"[0.8669939999999999, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1322,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.85, 0.98]","[1.0, 1.0, 0.98]",5235.924999999999,go_grocery,employed
1323,0,"[0.5344949188476561, 1.0, 0.9040317606868148, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1323,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1323,2,"[0.6468585744389497, 1.0, 0.9, 0.7822652547803074]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1323,3,"[0.8669939999999999, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1323,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.85, 0.98]","[1.0, 1.0, 0.98]",5235.924999999999,go_grocery,employed
1324,0,"[0.5344949188476561, 1.0, 0.9040317606868148, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1324,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1324,2,"[0.6468585744389497, 1.0, 0.9, 0.7822652547803074]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1324,3,"[0.8669939999999999, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1324,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.85, 0.98]","[1.0, 1.0, 0.98]",5235.924999999999,go_grocery,employed
1325,0,"[0.5344949188476561, 1.0, 0.9040317606868148, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1325,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1325,2,"[0.6468585744389497, 1.0, 0.9, 0.7822652547803074]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1325,3,"[0.8669939999999999, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1325,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.85, 0.98]","[1.0, 1.0, 0.98]",5235.924999999999,go_grocery,employed
1326,0,"[0.5344949188476561, 1.0, 0.9040317606868148, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1326,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1326,2,"[0.6468585744389497, 1.0, 0.9, 0.7822652547803074]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1326,3,"[0.8669939999999999, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1326,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.85, 0.98]","[1.0, 1.0, 0.98]",5235.924999999999,go_grocery,employed
1327,0,"[0.5344949188476561, 1.0, 0.9040317606868148, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1327,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1327,2,"[0.6468585744389497, 1.0, 0.9, 0.7822652547803074]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1327,3,"[0.8669939999999999, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1327,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.85, 0.98]","[1.0, 1.0, 0.98]",5235.924999999999,go_grocery,employed
1328,0,"[0.5344949188476561, 1.0, 0.9040317606868148, 1.0]","[0.9976014400000001, 1.0, 0.998001, 1.0]","[0.46051840000000005, 1.0, 0.9603999999999999]","[0.9801, 1.0, 0.9801]",1124.7749999999999,go_home,retired
1328,1,"[0.04594313758381017, 1.0, 1.0, 0.986090636999001]","[0.9764612100000983, 1.0, 1.0, 0.9322301194154049]","[0.25182274312130526, 1.0, 1.0]","[0.8687458127689781, 1.0, 1.0]",2.0,go_grocery,homeless
1328,2,"[0.6468585744389497, 1.0, 0.9, 0.7822652547803074]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 0.5892867207077978]","[1.0, 1.0, 0.34753357089986636]",1120.0,go_leisure,student
1328,3,"[0.8669939999999999, 1.0, 0.9, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",702.1666666666667,go_grocery,unemployed
1328,4,"[1.0, 0.95, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.85, 0.98]","[1.0, 1.0, 0.98]",5235.924999999999,go_grocery,employed
1329,0,"[0.5459583080493162, 1.0, 0.9626689022250015, 0.88]","[1.0, 1.0, 1.0, 0.998]","[0.47341472000000007, 1.0, 1.0]","[1.0, 1.0, 1.0]",1124.7749999999999,go_home,retired
1329,1,"[0.7376733728187242, 0.9, 0.92, 1.0]","[1.0, 0.999, 0.99, 1.0]","[0.9291586962403877, 0.995, 0.98]","[1.0, 0.99, 0.99]",0.0,beg,homeless
1329,2,"[0.6639554452955493, 0.95, 0.864, 0.7818741221529173]","[1.0, 0.993, 0.997, 0.991]","[1.0, 0.85, 0.530358048637018]","[1.0, 0.99, 0.2780268567198931]",1116.0,go_leisure,student
1329,3,"[1.0, 0.95, 0.846, 1.0]","[1.0, 0.991, 0.995, 1.0]","[1.0, 0.87, 0.98]","[1.0, 0.99, 0.97]",697.1666666666667,go_grocery,unemployed
1329,4,"[1.0, 0.9025, 0.93, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.99, 0.9603999999999999]",5235.924999999999,go_home,employed
1330,0,"[0.5554156041406859, 1.0, 1.0, 0.7744]","[1.0, 1.0, 1.0, 0.996004]","[0.48373177600000006, 1.0, 1.0]","[1.0, 1.0, 1.0]",1124.7749999999999,go_home,retired
1330,1,"[0.6048921657113538, 0.81, 0.8464, 0.999]","[0.9983, 0.998001, 0.9801, 0.995]","[0.8455344135787528, 0.990025, 0.9603999999999999]","[0.99, 0.9801, 0.9801]",0.0,go_reception_center,homeless
1330,2,"[0.6778039106893949, 0.9025, 0.82944, 0.7814831850918409]","[1.0, 0.986049, 0.994009, 0.982081]","[1.0, 0.7224999999999999, 0.47732224377331617]","[1.0, 0.9801, 0.22242148537591447]",1112.0,go_leisure,student
1330,3,"[1.0, 0.9025, 0.79524, 1.0]","[1.0, 0.982081, 0.990025, 1.0]","[1.0, 0.7569, 0.9603999999999999]","[1.0, 0.9801, 0.9409]",697.1666666666667,go_home,unemployed
1330,4,"[0.9269999999999999, 1.0, 1.0, 0.9993]","[1.0, 1.0, 1.0, 0.998]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",5235.924999999999,go_home,employed
1331,0,"[0.5632178734160659, 1.0, 1.0, 0.681472]","[1.0, 1.0, 1.0, 0.994011992]","[0.4919854208000001, 1.0, 1.0]","[1.0, 1.0, 1.0]",1119.7749999999999,go_grocery,retired
1331,1,"[0.49601157588331013, 0.9390000000000001, 1.0, 0.998001]","[0.9966028899999999, 1.0, 1.0, 0.990025]","[0.7694363163566651, 1.0, 1.0]","[0.9801, 1.0, 1.0]",0.0,go_reception_center,homeless
1331,2,"[0.6890211676584099, 0.8573749999999999, 0.7962623999999999, 0.781092443499295]","[1.0, 0.9791466569999999, 0.991026973, 0.9732422709999999]","[1.0, 0.6141249999999999, 0.42959001939598457]","[1.0, 0.9702989999999999, 0.17793718830073157]",1112.0,go_home,student
1331,3,"[0.9269999999999999, 1.0, 0.8875255999999999, 0.9993]","[1.0, 1.0, 1.0, 0.991]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",697.1666666666667,go_home,unemployed
1331,4,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.996004]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",5230.924999999999,go_grocery,employed
1332,0,"[1.0, 0.92, 0.91, 0.80969536]","[1.0, 0.995, 0.999, 1.0]","[1.0, 0.97, 0.98]","[1.0, 0.99, 0.99]",1114.7749999999999,go_grocery,retired
1332,1,"[0.40672949222431426, 1.0, 1.0, 0.997002999]","[0.9949086650869998, 1.0, 1.0, 0.985074875]","[0.7001870478845652, 1.0, 1.0]","[0.9702989999999999, 1.0, 1.0]",0.0,go_reception_center,homeless
1332,2,"[0.6631071458033121, 1.0, 0.9044119039999999, 0.7807018972775454]","[1.0, 1.0, 1.0, 0.9644830905609999]","[1.0, 1.0, 0.5266310174563861]","[1.0, 1.0, 0.28234975064058526]",1112.0,go_home,student
1332,3,"[0.8669939999999999, 1.0, 0.9742740639999999, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",692.1666666666667,go_grocery,unemployed
1332,4,"[1.0, 0.95, 0.93, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",5225.924999999999,go_grocery,employed
1333,0,"[1.0, 0.8464, 0.8281000000000001, 0.9225319167999999]","[1.0, 0.990025, 0.998001, 1.0]","[1.0, 0.9409, 0.9603999999999999]","[1.0, 0.9801, 0.9801]",1114.7749999999999,go_home,retired
1333,1,"[0.33351818362393765, 1.0, 1.0, 0.996005996001]","[0.9932173203563519, 1.0, 1.0, 0.9801495006250001]","[0.6371702135749544, 1.0, 1.0]","[0.96059601, 1.0, 1.0]",0.0,go_reception_center,homeless
1333,2,"[0.6421167881006828, 1.0, 1.0, 0.7803115463289066]","[1.0, 1.0, 1.0, 0.9558027427459509]","[1.0, 1.0, 0.6139679157107475]","[1.0, 1.0, 0.3658798005124682]",1108.0,go_leisure,student
1333,3,"[1.0, 0.95, 0.9158176201599999, 1.0]","[1.0, 0.991, 0.995, 1.0]","[1.0, 0.87, 0.98]","[1.0, 0.99, 0.97]",687.1666666666667,go_grocery,unemployed
1333,4,"[1.0, 0.9025, 0.8649000000000001, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",5225.924999999999,go_home,employed
1334,0,"[0.9299999999999999, 1.0, 0.8935710000000001, 0.8118280867839999]","[1.0, 1.0, 1.0, 0.998]","[0.905, 1.0, 1.0]","[1.0, 1.0, 1.0]",1114.7749999999999,go_home,retired
1334,1,"[0.2734849105716289, 1.0, 1.0, 0.995009990004999]","[0.991528850911746, 1.0, 1.0, 0.9752487531218751]","[0.5798248943532085, 1.0, 1.0]","[0.9509900498999999, 1.0, 1.0]",0.0,go_reception_center,homeless
1334,2,"[0.6601145983615532, 0.95, 0.96, 0.7799213905557423]","[1.0, 0.993, 0.997, 0.9472005180612373]","[1.0, 0.85, 0.5525711241396728]","[1.0, 0.99, 0.2927038404099746]",1104.0,go_leisure,student
1334,3,"[1.0, 0.9025, 0.8608685629503998, 1.0]","[1.0, 0.982081, 0.990025, 1.0]","[1.0, 0.7569, 0.9603999999999999]","[1.0, 0.9801, 0.9409]",687.1666666666667,go_home,unemployed
1334,4,"[0.9269999999999999, 1.0, 0.9443570000000001, 0.9993]","[1.0, 1.0, 1.0, 0.998]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",5225.924999999999,go_home,employed
1335,0,"[0.8722499999999999, 1.0, 0.9531496100000001, 0.7144087163699199]","[1.0, 1.0, 1.0, 0.996004]","[0.8290000000000001, 1.0, 1.0]","[1.0, 1.0, 1.0]",1114.7749999999999,go_home,retired
1335,1,"[0.22425762666873567, 1.0, 1.0, 0.994014980014994]","[0.9898432518651961, 1.0, 1.0, 0.9703725093562657]","[0.5276406538614198, 1.0, 1.0]","[0.9414801494009999, 1.0, 1.0]",0.0,go_reception_center,homeless
1335,2,"[0.6746928246728581, 0.9025, 0.9216, 0.7795314298604644]","[1.0, 0.986049, 0.994009, 0.9386757133986862]","[1.0, 0.7224999999999999, 0.49731401172570555]","[1.0, 0.9801, 0.2341630723279797]",1100.0,go_leisure,student
1335,3,"[0.9269999999999999, 1.0, 0.9492164491733758, 0.9993]","[1.0, 1.0, 1.0, 0.991]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",687.1666666666667,go_home,unemployed
1335,4,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.996004]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",5220.924999999999,go_grocery,employed
1336,0,"[0.8246062499999999, 1.0, 1.0, 0.6286796704055295]","[1.0, 1.0, 1.0, 0.994011992]","[0.7682000000000001, 1.0, 1.0]","[1.0, 1.0, 1.0]",1114.7749999999999,go_home,retired
1336,1,"[0.18389125386836325, 1.0, 1.0, 0.993020965034979]","[0.9881605183370252, 1.0, 1.0, 0.9655206468094844]","[0.480152995013892, 1.0, 1.0]","[0.9320653479069899, 1.0, 1.0]",0.0,go_reception_center,homeless
1336,2,"[0.6865011879850151, 0.8573749999999999, 0.884736, 0.7791416641455342]","[1.0, 0.9791466569999999, 0.991026973, 0.930227631978098]","[1.0, 0.6141249999999999, 0.44758261055313503]","[1.0, 0.9702989999999999, 0.18733045786238378]",1096.0,go_leisure,student
1336,3,"[0.8669939999999999, 1.0, 1.0, 0.99860049]","[1.0, 1.0, 1.0, 0.982081]","[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]",682.1666666666667,go_grocery,unemployed
1336,4,"[1.0, 0.95, 0.93, 1.0]","[1.0, 0.999, 0.9992, 1.0]","[1.0, 0.85, 0.98]","[1.0, 0.99, 0.98]",5215.924999999999,go_grocery,employed
1337,0,"[0.7853001562499998, 1.0, 1.0, 0.553238109956866]","[1.0, 1.0, 1.0, 0.992023968016]","[0.7195600000000001, 1.0, 1.0]","[1.0, 1.0, 1.0]",1109.7749999999999,go_grocery,retired
1337,1,"[0.15079082817205786, 1.0, 1.0, 0.9920279440699441]","[0.9864806454558522, 1.0, 1.0, 0.960693043575437]","[0.43693922546264174, 1.0, 1.0]","[0.92274469442792, 1.0, 1.0]",0.0,go_reception_center,homeless
1337,2,"[0.6960659622678623, 0.8145062499999999, 1.0, 0.7787520933134615]","[1.0, 0.9722926304009999, 0.988053892081, 0.9218555832902952]","[1.0, 0.5220062499999999, 0.40282434949782153]","[1.0, 0.96059601, 0.14986436628990704]",1096.0,go_home,student
1337,3,"[1.0, 0.95, 1.0, 1.0]","[1.0, 0.991, 0.995, 1.0]","[1.0, 0.87, 0.98]","[1.0, 0.99, 0.97]",677.1666666666667,go_grocery,unemployed
1337,4,"[1.0, 0.9025, 1.0, 1.0]","[1.0, 0.998001, 0.99840064, 1.0]","[1.0, 0.7224999999999999, 0.9603999999999999]","[1.0, 0.9801, 0.9603999999999999]",5215.924999999999,go_home,employed
